"StoreID"||"StoreName"||"StoreAddress"||"City"||"StProv"||"Country"||"Status"||"SiteType"
"102367"||"102367 - Mayfield"||"7 Sunnyside Court"||"Panama City"||"FL"||"United States"||"Open"||"Store"
"102368"||"102368 - Mockingbird"||"0 Ilene Point"||"Boise"||"ID"||"United States"||"Open"||"Store"
"102369"||"102369 - Brown"||"9010 Paget Street"||"Mount Vernon"||"NY"||"United States"||"Open"||"Store"
"102370"||"102370 - Lakewood Gardens"||"440 Hallows Crossing"||"Portland"||"OR"||"United States"||"Open"||"Store"
"102371"||"102371 - Rigney"||"3473 Dottie Road"||"Washington"||"DC"||"United States"||"Open"||"Store"
"102372"||"102372 - Melrose"||"2 Di Loreto Court"||"Greensboro"||"NC"||"United States"||"Open"||"Store"
"103703"||"103703 - Old Gate"||"0262 Oriole Street"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"103704"||"103704 - Carioca"||"6261 Meadow Valley Street"||"Rockford"||"IL"||"United States"||"Open"||"Store"
"103705"||"103705 - Victoria"||"3 Thackeray Terrace"||"Abilene"||"TX"||"United States"||"Open"||"Store"
"103706"||"103706 - Fremont"||"12 Autumn Leaf Lane"||"Decatur"||"GA"||"United States"||"Open"||"Store"
"103707"||"103707 - Melvin"||"71572 Pond Trail"||"Cleveland"||"OH"||"United States"||"Open"||"Store"
"103708"||"103708 - Longview"||"133 Sundown Lane"||"Fort Lauderdale"||"FL"||"United States"||"Open"||"Store"
"103709"||"103709 - Brentwood"||"753 Melvin Point"||"Dallas"||"TX"||"United States"||"Open"||"Store"
"103710"||"103710 - Lerdahl"||"59 Kennedy Street"||"Erie"||"PA"||"United States"||"Open"||"Store"
"103711"||"103711 - Cody"||"41462 Riverside Junction"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"103712"||"103712 - Cottonwood"||"496 Melvin Junction"||"Austin"||"TX"||"United States"||"Open"||"Store"
"103713"||"103713 - Talisman"||"70794 6th Circle"||"Lubbock"||"TX"||"United States"||"Open"||"Store"
"103714"||"103714 - Katie"||"17 Ridgeview Street"||"Arlington"||"VA"||"United States"||"Open"||"Store"
"103715"||"103715 - Boyd"||"07268 Sutteridge Junction"||"Honolulu"||"HI"||"United States"||"Open"||"Store"
"103716"||"103716 - Mendota"||"82648 Arrowood Crossing"||"San Diego"||"CA"||"United States"||"Open"||"Store"
"103717"||"103717 - Stone Corner"||"7184 Hallows Hill"||"Gilbert"||"AZ"||"United States"||"Open"||"Store"
"103718"||"103718 - Killdeer"||"4558 Norway Maple Hill"||"Stockton"||"CA"||"United States"||"Open"||"Store"
"103719"||"103719 - 8th"||"4313 Manley Parkway"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"103720"||"103720 - Buena Vista"||"14272 Everett Place"||"Lansing"||"MI"||"United States"||"Open"||"Store"
"103721"||"103721 - Dexter"||"73188 Southridge Point"||"Milwaukee"||"WI"||"United States"||"Open"||"Store"
"103722"||"103722 - Dahle"||"92075 Beilfuss Road"||"Suffolk"||"VA"||"United States"||"Open"||"Store"
"103723"||"103723 - Clyde Gallagher"||"43234 Merchant Road"||"Portland"||"OR"||"United States"||"Open"||"Store"
"103724"||"103724 - Sutherland"||"25954 Northfield Drive"||"Madison"||"WI"||"United States"||"Open"||"Store"
"103725"||"103725 - Union"||"3127 Thompson Parkway"||"Lafayette"||"IN"||"United States"||"Open"||"Store"
"104598"||"104598 - Pepper Wood"||"2 Namekagon Pass"||"Irvine"||"CA"||"United States"||"Open"||"Store"
"104599"||"104599 - Upham"||"56851 Comanche Court"||"Pasadena"||"CA"||"United States"||"Open"||"Store"
"104600"||"104600 - Forest Dale"||"639 Mallory Crossing"||"Duluth"||"MN"||"United States"||"Open"||"Store"
"104601"||"104601 - Dapin"||"58506 Morrow Park"||"Beaverton"||"OR"||"United States"||"Open"||"Store"
"104602"||"104602 - Bowman"||"8 Fisk Alley"||"Minneapolis"||"MN"||"United States"||"Closed"||"Store"
"104603"||"104603 - Bartillon"||"260 Buell Crossing"||"Battle Creek"||"MI"||"United States"||"Closed"||"Store"
"104604"||"104604 - Londonderry"||"552 Eastlawn Trail"||"Fresno"||"CA"||"United States"||"Open"||"Store"
"104605"||"104605 - Kedzie"||"18884 International Parkway"||"Roanoke"||"VA"||"United States"||"Open"||"Store"
"104606"||"104606 - Truax"||"32 Eggendart Circle"||"Pueblo"||"CO"||"United States"||"Closed"||"Store"
"104607"||"104607 - Mifflin"||"608 Orin Court"||"Mobile"||"AL"||"United States"||"Open"||"Store"
"104608"||"104608 - Mayfield"||"2017 Loftsgordon Way"||"Chicago"||"IL"||"United States"||"Open"||"Store"
"104609"||"104609 - Dakota"||"9604 Anzinger Junction"||"Minneapolis"||"MN"||"United States"||"Open"||"Store"
"104610"||"104610 - Hanson"||"398 Oxford Junction"||"Oakland"||"CA"||"United States"||"Open"||"Store"
"104611"||"104611 - Fairview"||"904 Petterle Lane"||"Kansas City"||"MO"||"United States"||"Open"||"Store"
"104612"||"104612 - Oxford"||"8845 Moland Terrace"||"Detroit"||"MI"||"United States"||"Open"||"Store"
"104613"||"104613 - Hallows"||"72447 Nancy Place"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"104614"||"104614 - Alpine"||"44 Loftsgordon Plaza"||"Greensboro"||"NC"||"United States"||"Open"||"Store"
"104615"||"104615 - Warrior"||"852 Heffernan Street"||"Tucson"||"AZ"||"United States"||"Open"||"Store"
"104616"||"104616 - International"||"0 Cardinal Plaza"||"Orlando"||"FL"||"United States"||"Open"||"Store"
"104617"||"104617 - Cambridge"||"8 Almo Parkway"||"Shreveport"||"LA"||"United States"||"Open"||"Store"
"104618"||"104618 - South"||"936 Schiller Drive"||"Lawrenceville"||"GA"||"United States"||"Open"||"Store"
"104619"||"104619 - Truax"||"531 Oneill Pass"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"104620"||"104620 - Dawn"||"97472 Duke Way"||"Albuquerque"||"NM"||"United States"||"Open"||"Store"
"104621"||"104621 - Kinsman"||"807 David Plaza"||"Saint Paul"||"MN"||"United States"||"Open"||"Store"
"104745"||"104745 - John Wall"||"24619 Hoard Parkway"||"Saint Louis"||"MO"||"United States"||"Open"||"Store"
"104746"||"104746 - Buell"||"84 Myrtle Point"||"Newark"||"DE"||"United States"||"Open"||"Store"
"104747"||"104747 - Badeau"||"4 Brentwood Plaza"||"Colorado Springs"||"CO"||"United States"||"Open"||"Store"
"104748"||"104748 - Barnett"||"17 Monument Trail"||"Seattle"||"WA"||"United States"||"Open"||"Store"
"104749"||"104749 - Bartelt"||"859 Brentwood Drive"||"Winston Salem"||"NC"||"United States"||"Open"||"Store"
"104750"||"104750 - Lakewood"||"49379 Arapahoe Junction"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"104751"||"104751 - Pankratz"||"9 Becker Center"||"Memphis"||"TN"||"United States"||"Open"||"Store"
"104752"||"104752 - Evergreen"||"13 Portage Point"||"Delray Beach"||"FL"||"United States"||"Open"||"Store"
"104753"||"104753 - Mockingbird"||"67 Pawling Terrace"||"Vero Beach"||"FL"||"United States"||"Open"||"Store"
"104754"||"104754 - Kings"||"24804 Forster Crossing"||"Hampton"||"VA"||"United States"||"Open"||"Store"
"104755"||"104755 - Westridge"||"29 Bluestem Center"||"Garland"||"TX"||"United States"||"Open"||"Store"
"104756"||"104756 - Sunbrook"||"42483 Glendale Hill"||"Charleston"||"WV"||"United States"||"Open"||"Store"
"104757"||"104757 - Sherman"||"68 Sunnyside Avenue"||"Cedar Rapids"||"IA"||"United States"||"Open"||"Store"
"104758"||"104758 - Northwestern"||"39 Mayfield Point"||"Atlanta"||"GA"||"United States"||"Open"||"Store"
"104759"||"104759 - Carioca"||"7481 Melvin Court"||"San Jose"||"CA"||"United States"||"Open"||"Store"
"104760"||"104760 - Clyde Gallagher"||"9 Sheridan Pass"||"Houston"||"TX"||"United States"||"Open"||"Store"
"104761"||"104761 - Clove"||"816 Arapahoe Hill"||"Jersey City"||"NJ"||"United States"||"Open"||"Store"
"104762"||"104762 - Warrior"||"48069 Moland Court"||"Knoxville"||"TN"||"United States"||"Open"||"Store"
"104763"||"104763 - Merrick"||"2 Graceland Avenue"||"Knoxville"||"TN"||"United States"||"Open"||"Store"
"104764"||"104764 - Chinook"||"7 Merchant Road"||"Oklahoma City"||"OK"||"United States"||"Open"||"Store"
"104765"||"104765 - Drewry"||"25826 Scoville Center"||"Oklahoma City"||"OK"||"United States"||"Open"||"Store"
"104766"||"104766 - Division"||"13134 Eagle Crest Crossing"||"Denver"||"CO"||"United States"||"Open"||"Store"
"104767"||"104767 - Blaine"||"9 Sycamore Court"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"104292"||"104292 - Oakridge"||"6 Emmet Lane"||"Tacoma"||"WA"||"United States"||"Open"||"Store"
"104293"||"104293 - School"||"62 Graceland Crossing"||"Portland"||"OR"||"United States"||"Open"||"Store"
"104294"||"104294 - Graceland"||"3 Dixon Circle"||"Toledo"||"OH"||"United States"||"Open"||"Store"
"104295"||"104295 - Crest Line"||"2 Clyde Gallagher Way"||"Pittsburgh"||"PA"||"United States"||"Closed"||"Store"
"104296"||"104296 - Blue Bill Park"||"5924 Anzinger Road"||"Topeka"||"KS"||"United States"||"Open"||"Store"
"104297"||"104297 - Wayridge"||"5001 Anniversary Crossing"||"Virginia Beach"||"VA"||"United States"||"Open"||"Store"
"104298"||"104298 - Commercial"||"577 Annamark Pass"||"Bradenton"||"FL"||"United States"||"Open"||"Store"
"104299"||"104299 - Debra"||"70 Kropf Center"||"Jackson"||"MS"||"United States"||"Open"||"Store"
"104300"||"104300 - Green"||"789 Charing Cross Center"||"Tucson"||"AZ"||"United States"||"Open"||"Store"
"104301"||"104301 - Memorial"||"5 Garrison Parkway"||"Brockton"||"MA"||"United States"||"Open"||"Store"
"104302"||"104302 - Starling"||"05007 Burrows Park"||"Little Rock"||"AR"||"United States"||"Open"||"Store"
"104303"||"104303 - Grim"||"71840 Hanson Drive"||"Rochester"||"NY"||"United States"||"Open"||"Store"
"104304"||"104304 - Merry"||"31334 Manitowish Terrace"||"Greenville"||"SC"||"United States"||"Open"||"Store"
"104305"||"104305 - Melvin"||"72 Scofield Terrace"||"Cleveland"||"OH"||"United States"||"Open"||"Store"
"104306"||"104306 - Bayside"||"263 Dapin Hill"||"Indianapolis"||"IN"||"United States"||"Open"||"Store"
"104307"||"104307 - Hoepker"||"5 Pearson Road"||"Fairfax"||"VA"||"United States"||"Open"||"Store"
"104308"||"104308 - Coolidge"||"0831 Talmadge Terrace"||"Corpus Christi"||"TX"||"United States"||"Open"||"Store"
"104309"||"104309 - Lighthouse Bay"||"993 Lerdahl Hill"||"Boston"||"MA"||"United States"||"Open"||"Store"
"104310"||"104310 - Golf"||"68 Everett Junction"||"Johnson City"||"TN"||"United States"||"Open"||"Store"
"104311"||"104311 - Warrior"||"6 Carpenter Pass"||"Plano"||"TX"||"United States"||"Open"||"Store"
"104312"||"104312 - Commercial"||"4 Eggendart Hill"||"Arlington"||"VA"||"United States"||"Open"||"Store"
"104313"||"104313 - Grasskamp"||"87268 Golf Course Center"||"Fort Worth"||"TX"||"United States"||"Open"||"Store"
"104314"||"104314 - Fulton"||"56147 Spaight Street"||"Norfolk"||"VA"||"United States"||"Open"||"Store"
"104338"||"104338 - Melby"||"02 Trailsway Point"||"Fort Pierce"||"FL"||"United States"||"Open"||"Store"
"104339"||"104339 - Sachs"||"2739 Jana Pass"||"Fresno"||"CA"||"United States"||"Open"||"Store"
"104340"||"104340 - 7th"||"854 Hudson Court"||"Norcross"||"GA"||"United States"||"Open"||"Store"
"104341"||"104341 - Kensington"||"83 Almo Way"||"Lexington"||"KY"||"United States"||"Open"||"Store"
"104342"||"104342 - Mesta"||"8472 Melody Trail"||"Washington"||"DC"||"United States"||"Open"||"Store"
"104343"||"104343 - Vidon"||"139 Ridgeview Terrace"||"Fort Myers"||"FL"||"United States"||"Open"||"Store"
"104344"||"104344 - Hansons"||"26 Helena Pass"||"Fort Myers"||"FL"||"United States"||"Open"||"Store"
"104345"||"104345 - Esch"||"1619 Bobwhite Circle"||"Zephyrhills"||"FL"||"United States"||"Open"||"Store"
"104346"||"104346 - Atwood"||"141 Katie Drive"||"Boise"||"ID"||"United States"||"Open"||"Store"
"104347"||"104347 - Messerschmidt"||"85 Prentice Avenue"||"Orlando"||"FL"||"United States"||"Open"||"Store"
"104348"||"104348 - Bobwhite"||"340 Huxley Court"||"Memphis"||"TN"||"United States"||"Open"||"Store"
"104349"||"104349 - Sloan"||"716 Carpenter Road"||"Norcross"||"GA"||"United States"||"Open"||"Store"
"104350"||"104350 - Utah"||"878 Sage Pass"||"Salt Lake City"||"UT"||"United States"||"Open"||"Store"
"104351"||"104351 - Gerald"||"0801 Hollow Ridge Lane"||"Carol Stream"||"IL"||"United States"||"Open"||"Store"
"104352"||"104352 - Russell"||"24897 Macpherson Drive"||"Las Vegas"||"NV"||"United States"||"Open"||"Store"
"104353"||"104353 - Hansons"||"483 Westerfield Point"||"Indianapolis"||"IN"||"United States"||"Open"||"Store"
"104354"||"104354 - Sunbrook"||"46797 Clove Court"||"Sacramento"||"CA"||"United States"||"Open"||"Store"
"104355"||"104355 - Lighthouse Bay"||"3564 Sunnyside Point"||"Shawnee Mission"||"KS"||"United States"||"Open"||"Store"
"104356"||"104356 - Hazelcrest"||"53552 Norway Maple Avenue"||"Washington"||"DC"||"United States"||"Open"||"Store"
"104357"||"104357 - Surrey"||"1261 Union Road"||"Cleveland"||"OH"||"United States"||"Open"||"Store"
"104358"||"104358 - Hovde"||"6 Anderson Road"||"Amarillo"||"TX"||"United States"||"Open"||"Store"
"104359"||"104359 - Sunbrook"||"19 Hoepker Pass"||"Knoxville"||"TN"||"United States"||"Open"||"Store"
"101628"||"101628 - Holy Cross"||"0408 Lunder Road"||"Fort Collins"||"CO"||"United States"||"Open"||"Store"
"101629"||"101629 - Summit"||"669 Lien Alley"||"Akron"||"OH"||"United States"||"Open"||"Store"
"101630"||"101630 - Bunting"||"1 Green Lane"||"Albany"||"NY"||"United States"||"Open"||"Store"
"101631"||"101631 - Dapin"||"944 Anniversary Center"||"Oakland"||"CA"||"United States"||"Open"||"Store"
"101632"||"101632 - Upham"||"2872 Toban Park"||"Dearborn"||"MI"||"United States"||"Open"||"Store"
"101633"||"101633 - Upham"||"74180 Colorado Plaza"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"101634"||"101634 - Scofield"||"29555 Green Center"||"Houston"||"TX"||"United States"||"Open"||"Store"
"101635"||"101635 - Derek"||"5 Clyde Gallagher Crossing"||"Lubbock"||"TX"||"United States"||"Open"||"Store"
"101636"||"101636 - Manley"||"93 Hazelcrest Parkway"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"101637"||"101637 - Twin Pines"||"1 Northwestern Crossing"||"Syracuse"||"NY"||"United States"||"Open"||"Store"
"101638"||"101638 - Bonner"||"1717 Vahlen Court"||"Santa Barbara"||"CA"||"United States"||"Open"||"Store"
"101639"||"101639 - Summer Ridge"||"552 Chive Point"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"101640"||"101640 - Meadow Ridge"||"3804 Lindbergh Hill"||"Utica"||"NY"||"United States"||"Open"||"Store"
"101641"||"101641 - Melrose"||"26 Colorado Hill"||"Saginaw"||"MI"||"United States"||"Open"||"Store"
"101642"||"101642 - West"||"2 Goodland Junction"||"Arlington"||"VA"||"United States"||"Open"||"Store"
"101643"||"101643 - Hovde"||"6 Bunker Hill Street"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101751"||"101751 - Spohn"||"1 Monica Way"||"Huntington"||"WV"||"United States"||"Open"||"Store"
"101752"||"101752 - Lawn"||"09 Lotheville Lane"||"Decatur"||"GA"||"United States"||"Open"||"Store"
"101753"||"101753 - Bashford"||"685 Carpenter Junction"||"Boston"||"MA"||"United States"||"Open"||"Store"
"101754"||"101754 - Southridge"||"87 Forster Point"||"Buffalo"||"NY"||"United States"||"Open"||"Store"
"101755"||"101755 - American"||"856 Little Fleur Hill"||"Fort Wayne"||"IN"||"United States"||"Open"||"Store"
"101756"||"101756 - School"||"1712 Columbus Terrace"||"Monticello"||"MN"||"United States"||"Open"||"Store"
"101757"||"101757 - Moose"||"58131 Carey Way"||"Grand Rapids"||"MI"||"United States"||"Open"||"Store"
"101758"||"101758 - Claremont"||"02 2nd Park"||"Las Vegas"||"NV"||"United States"||"Open"||"Store"
"101759"||"101759 - Namekagon"||"72013 Eggendart Court"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"101760"||"101760 - Brown"||"99974 Barby Place"||"Birmingham"||"AL"||"United States"||"Open"||"Store"
"101761"||"101761 - Pennsylvania"||"0559 Carberry Drive"||"Charlotte"||"NC"||"United States"||"Open"||"Store"
"101762"||"101762 - Ridge Oak"||"40 Hooker Alley"||"Milwaukee"||"WI"||"United States"||"Open"||"Store"
"101763"||"101763 - Village Green"||"9 Fair Oaks Pass"||"Wichita"||"KS"||"United States"||"Open"||"Store"
"101764"||"101764 - Bluestem"||"11246 Claremont Crossing"||"Torrance"||"CA"||"United States"||"Open"||"Store"
"101765"||"101765 - Anthes"||"31940 Karstens Alley"||"Bronx"||"NY"||"United States"||"Open"||"Store"
"101766"||"101766 - Columbus"||"84 Packers Drive"||"Columbus"||"GA"||"United States"||"Open"||"Store"
"101767"||"101767 - Muir"||"9316 Westport Way"||"Akron"||"OH"||"United States"||"Open"||"Store"
"101768"||"101768 - Randy"||"4 Di Loreto Park"||"Omaha"||"NE"||"United States"||"Open"||"Store"
"101769"||"101769 - Pearson"||"52721 Hoffman Hill"||"Pueblo"||"CO"||"United States"||"Open"||"Store"
"101770"||"101770 - Messerschmidt"||"808 Anniversary Alley"||"Columbus"||"OH"||"United States"||"Open"||"Store"
"101771"||"101771 - Menomonie"||"808 Arizona Pass"||"Los Angeles"||"CA"||"United States"||"Open"||"Store"
"101772"||"101772 - Green"||"864 Summit Trail"||"Oxnard"||"CA"||"United States"||"Open"||"Store"
"101773"||"101773 - Victoria"||"5052 Service Street"||"College Station"||"TX"||"United States"||"Open"||"Store"
"101774"||"101774 - Sunbrook"||"7708 Sheridan Trail"||"Springfield"||"MA"||"United States"||"Open"||"Store"
"101775"||"101775 - Fulton"||"8 Namekagon Trail"||"Columbia"||"SC"||"United States"||"Open"||"Store"
"101776"||"101776 - Clarendon"||"13 Almo Avenue"||"Rochester"||"NY"||"United States"||"Open"||"Store"
"101777"||"101777 - Daystar"||"81163 Judy Crossing"||"Alexandria"||"VA"||"United States"||"Open"||"Store"
"101778"||"101778 - High Crossing"||"73 Washington Road"||"Gaithersburg"||"MD"||"United States"||"Open"||"Store"
"101779"||"101779 - Carey"||"08993 Karstens Point"||"Odessa"||"TX"||"United States"||"Closed"||"Store"
"101780"||"101780 - Sundown"||"59 Annamark Park"||"Saint Petersburg"||"FL"||"United States"||"Open"||"Store"
"101781"||"101781 - Rigney"||"77 Blackbird Terrace"||"Bethesda"||"MD"||"United States"||"Open"||"Store"
"103787"||"103787 - Manitowish"||"677 American Pass"||"Concord"||"CA"||"United States"||"Open"||"Store"
"103788"||"103788 - Sauthoff"||"3 Killdeer Center"||"Washington"||"DC"||"United States"||"Open"||"Store"
"103789"||"103789 - Fordem"||"65 4th Trail"||"New York City"||"NY"||"United States"||"Open"||"Store"
"103790"||"103790 - Kings"||"47615 Haas Park"||"New York City"||"NY"||"United States"||"Open"||"Store"
"103791"||"103791 - Blue Bill Park"||"47 Di Loreto Trail"||"Tulsa"||"OK"||"United States"||"Open"||"Store"
"103792"||"103792 - Stoughton"||"235 Bay Alley"||"Columbia"||"SC"||"United States"||"Open"||"Store"
"103793"||"103793 - Di Loreto"||"60766 Dawn Terrace"||"Canton"||"OH"||"United States"||"Open"||"Store"
"103794"||"103794 - Redwing"||"61796 Lien Junction"||"Bronx"||"NY"||"United States"||"Open"||"Store"
"103795"||"103795 - Montana"||"90114 Mesta Crossing"||"Mountain View"||"CA"||"United States"||"Open"||"Store"
"103796"||"103796 - Waywood"||"40 Kings Plaza"||"Washington"||"DC"||"United States"||"Open"||"Store"
"103797"||"103797 - Cascade"||"039 Glacier Hill Parkway"||"Richmond"||"VA"||"United States"||"Open"||"Store"
"103798"||"103798 - Mayer"||"93 Delaware Place"||"Honolulu"||"HI"||"United States"||"Open"||"Store"
"103799"||"103799 - Bobwhite"||"0 Monument Alley"||"El Paso"||"TX"||"United States"||"Open"||"Store"
"103800"||"103800 - Harper"||"85270 Fairfield Pass"||"Fargo"||"ND"||"United States"||"Open"||"Store"
